Supplier Name,Zip Code,Department,Amount
MONTGOMERY COMMUNITY TV,20855,Non-Departmental Accounts,6080.43
MONTGOMERY COMMUNITY TV,20855,Recreation,4320.00
MONTGOMERY COMMUNITY TV,20855,Technology Services,2368107.38
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Correction and Rehabilitation,1000.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Economic Development,26030.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Environmental Protection,810.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Fire and Rescue Service,500.00
MONTGOMERY COUNTY COALITION,20850,Health and Human Services,1848194.81
MONTGOMERY COUNTY COALITION,20850,Housing and Community Affairs,1469726.24
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,County Executive,150.00
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Health and Human Services,790588.57
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Housing and Community Affairs,52963.28
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Non-Departmental Accounts,50147.13
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Health and Human Services,883713.00
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Non-Departmental Accounts,182272.00
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Recreation,16800.63
MONTGOMERY COUNTY DEPT,20850,Health and Human Services,684997.09
MONTGOMERY COUNTY DEPT,20850,Housing and Community Affairs,1484499.95
"MONTGOMERY COUNTY FEDERATION OF FAMILIES FOR CHILDREN'S MENTAL HEALTH, INC.",20904,Health and Human Services,225141.63
MONTGOMERY COUNTY HISTOR,20850,Non-Departmental Accounts,46892.19
MONTGOMERY COUNTY HISTOR,20850,Recreation,6510.00
MONTGOMERY COUNTY MARYLAND BAR FOUNDATION,20850,Health and Human Services,46040.23
MONTGOMERY COUNTY MARYLAND BAR FOUNDATION,20850,Non-Departmental Accounts,34335.48
MONTGOMERY COUNTY MUSLIM FOUNDATION INC,20877,Non-Departmental Accounts,87726.08
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Community Engagement Cluster,38.35
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Community Use of Public Facilities,19162.50
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Fire and Rescue Service,54890.03
NEIL S HIBLER PHD,22030,Sheriff,2750.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,General Services,1554219.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Health and Human Services,1042.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Public Libraries,372.65
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Restricted Donations,300.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Transportation,17918.75
MONTGOMERY COUNTY PUBLIC SCHOOLS EDUCATIONAL FOUNDATION INC,0,Not Defined,3700000.00
MONTGOMERY COUNTY PUBLIC SCHOOLS EDUCATIONAL FOUNDATION INC,20850,Health and Human Services,749.50
MONTGOMERY COUNTY RENTERS ALLIANCE INC,20910,Non-Departmental Accounts,48795.21
MONTGOMERY GENERAL HOSPITAL,2241,Correction and Rehabilitation,15404.56
MONTGOMERY GENERAL HOSPITAL,20832,Non-Departmental Accounts,12798.84
MONTGOMERY HOUSING PARTNERSHIP INC,20904,Housing and Community Affairs,143591.53
MONTGOMERY HOUSING PARTNERSHIP INC,20904,Non-Departmental Accounts,25000.00
MONTGOMERY MIRACLES INC,20850,Circuit Court,101578.50
MONTGOMERY MUNICIPAL CABLE,20895,Technology Services,474866.62
MONTGOMERY SERVICES LLC,20837,Police,67240.00
MONTGOMERY STROKE & TURN,20861,Recreation,162192.61
MONTGOMERY STROKE & TURN,20895,Recreation,85033.62
MONTGOMERY SURGERY CENTER,17011,Correction and Rehabilitation,35382.74
MONTGOMERY WEED CONTROL,20855,Economic Development,10000.00
MONTGOMERY WEED CONTROL,20855,Transportation,22000.00
MOODYS INVESTORS SERVICE,30368,Debt Service,93000.00
MORGANS INC,20018,Fire and Rescue Service,31270.47
MORGANS INC,20018,Police,53914.47
MORGANS INC,20018,Sheriff,3047.55
MORGANS INC,20018,Transportation,18472.44
MORONEY & ASSOCIATES INC,20850,General Services,16500.00
MORONEY & ASSOCIATES INC,20850,Transportation,8800.00
MORTONS INC,20885,Police,80680.00
"MOTOROLA SOLUTIONS, INC.",21046,Police,8776.46
"MOTOROLA SOLUTIONS, INC.",21046,Technology Services,11047.38
"MOTOROLA SOLUTIONS, INC.",30384,Community Engagement Cluster,3779.16
"MOTOROLA SOLUTIONS, INC.",30384,Emergency Management and Homeland Security,113488.42
"MOTOROLA SOLUTIONS, INC.",30384,Fire and Rescue Service,203259.24
"MOTOROLA SOLUTIONS, INC.",30384,General Services,82419.20
"MOTOROLA SOLUTIONS, INC.",30384,Not Defined,110107.68
"MOTOROLA SOLUTIONS, INC.",30384,Police,85323.54
"MOTOROLA SOLUTIONS, INC.",30384,Technology Services,1681337.55
"MOTOROLA SOLUTIONS, INC.",30384,Transportation,107503.50
MOUNT CALVARY BAPTIST CHURCH,20850,County Council,100.00
MOUNT CALVARY BAPTIST CHURCH,20850,Health and Human Services,265156.48
MOUNT JEZREEL CHRISTIAN SCHOOL,20901,Health and Human Services,26378.00
MOXLEY WELDING & MACHINE,21154,Not Defined,132531.41
MSL INTERNATIONAL CHILDREN CENTER,20874,Health and Human Services,91363.80
MUDDY BRANCH SQ LTD PTNSH,22102,Liquor Control,274510.68
MUNICIPAL EMERGENCY SERVICES INC,21795,Fire and Rescue Service,21034.10
MUNICIPAL EMERGENCY SERVICES INC,28216,Fire and Rescue Service,497978.99
MUNICIPAL EMERGENCY SERVICES INC,28216,Police,6881.40
MUNICIPAL EMERGENCY SERVICES INC,28260,Police,38966.01
MUSLIM COMMUNITY CENTER INC,20905,General Services,120000.00
MUSLIM COMMUNITY CENTER INC,20905,Non-Departmental Accounts,55600.00
MUSLIM COMMUNITY CENTER INC,20905,Not Defined,8333.00
MVM INC,22038,Transportation,1409228.45
N & D REALTY LLC,21040,Housing and Community Affairs,29360.00
N-TECH MECHANICAL SERVICES INC,21704,Fire and Rescue Service,30684.33
NABCO INC,15317,Fire and Rescue Service,153600.00
NAGESHWARA RAO BEKKAM DBA FAIRLAND MEDICAL TRANSPORTATION,20904,Transportation,75950.00
NAMI MONTGOMERY COUNTY MD,20852,Health and Human Services,15208.13
NAMI MONTGOMERY COUNTY MD,20852,Non-Departmental Accounts,20000.00
NAMI MONTGOMERY COUNTY MD,20852,Not Defined,6666.67
NANA DESIGN LLC,20902,Community Engagement Cluster,9150.00
NANA DESIGN LLC,20902,Environmental Protection,24703.75
NANCY FARHOOD,20878,Health and Human Services,36973.50
NANCY L SPENCER GRIGSBY,38101,Not Defined,107570.69
NASREEN BASHARAT,20874,Health and Human Services,28859.00
NATIONAL CAPITAL BNAI,20906,Health and Human Services,41085.00
NATIONAL CAPITAL INDUSTRI,20710,Fire and Rescue Service,5036.50
NATIONAL CAPITAL INDUSTRI,20710,Not Defined,44214.65
NATIONAL CAPITAL INDUSTRI,20710,Police,553.00
NATIONAL CAPITAL INDUSTRI,20710,Transportation,63.00
NATIONAL CAPTIONING,20151,Technology Services,58379.38
NATIONAL CENTER FOR CHILDREN & FAMILIES INC,20817,Health and Human Services,700010.89
NATIONAL CENTER FOR CHILDREN & FAMILIES INC,20817,Housing and Community Affairs,29049.29
NATIONAL CENTER FOR CHILDREN & FAMILIES INC,20817,Non-Departmental Accounts,3168.18
NATIONAL FOOD GROUP INC,48377,Correction and Rehabilitation,252721.68
NATIONAL HISPANIC COMMUNICATIONS GROUP,20902,Public Information,15390.00
NATIONAL HISPANIC COMMUNICATIONS GROUP,20902,Technology Services,50650.00
NATIONAL PARK SERVICE,20242,General Services,178939.73
NATIONAL PLANNING CORPORATION,21084,Non-Departmental Accounts,43200.00
NATIONAL SAFETY SUPPLY IN,21755,Fire and Rescue Service,34568.52
NATIONAL VISION ADMINISTRATORS LLC,7013,Human Resources,18770.72
NATIONAL VISION ADMINISTRATORS LLC,10087,Human Resources,567049.93
NATIONS HOME INFUSION LLC,2241,Correction and Rehabilitation,38317.84
NATIONS HOME INFUSION LLC,21263,Correction and Rehabilitation,10001.02
NEIL S HIBLER PHD,21217,Correction and Rehabilitation,9800.00
NEIL S HIBLER PHD,21217,Police,18200.00
NEIL S HIBLER PHD,21217,Sheriff,6300.00
NEIL S HIBLER PHD,22030,Correction and Rehabilitation,24500.00
NEIL S HIBLER PHD,22030,Police,29800.00
NELSON TRUCKING LLC,20876,Transportation,151502.50
NEOPOST USA INC,22102,General Services,67623.00
NEOPOST USA INC,22102,Police,12967.00
NETWORK ENGINEERING & RESOURCES DEVELOPMENT SPECIALISTS LLC,20914,Emergency Management and Homeland Security,55.00
NETWORK ENGINEERING & RESOURCES DEVELOPMENT SPECIALISTS LLC,20914,Transportation,520251.09
NEW BELGIUM BREWING INC,80524,Liquor Control,113066.49
NEW DAWN TECHNOLOGIES INC,84321,State's Attorney,2695.00
NEW DAWN TECHNOLOGIES INC,84321,Technology Services,79730.00
NEW LAWNS INC,21798,Transportation,301857.50
NEW PARROTT & CO,94550,Liquor Control,198950.50
NEW YORK STATE CHILD,12212,Finance,289.00
NEW YORK STATE CHILD,12212,Not Defined,34001.71
NEXTEL,60197,Board of Elections,6468.93
NEXTEL,60197,Fire and Rescue Service,5542.13
NEXTEL,60197,General Services,59545.02
NEXTEL,60197,Intergovernmental Relations,85.00
NEXTEL,60197,Transportation,21937.99
NEXTEL COMMUNICATIONS INC,60197,Board of Elections,761.42
NEXTEL COMMUNICATIONS INC,60197,Community Engagement Cluster,323.04
NEXTEL COMMUNICATIONS INC,60197,Correction and Rehabilitation,25819.71
NEXTEL COMMUNICATIONS INC,60197,General Services,640.54
NEXTEL COMMUNICATIONS INC,60197,Transportation,16974.32
NGUYEN X PHAN,22003,Housing and Community Affairs,25385.00
NICE LEGS LLC,20166,Liquor Control,41603.92
NICHEVISION FORENSICS LLC,44311,Police,55000.00
NOBLE VINTNERS INC,21230,Liquor Control,30073.75
NOLAND COMPANY,20109,General Services,20532.27
NOLAND COMPANY,20109,Not Defined,81213.80
NOLAND COMPANY,20852,General Services,19885.28
NOLAND COMPANY,20852,Not Defined,80772.71
NOLAND COMPANY,20910,General Services,119.25
NOLAND COMPANY,20910,Not Defined,586.30
NOLAND COMPANY,20910,Transportation,135.65
NOLAND COMPANY,21701,General Services,297.27
NOLAND COMPANY,21701,Not Defined,1868.31
NOLAND COMPANY,21705,Not Defined,125.67
NOMURA CORPORATE RESEARCH,10281,Non-Departmental Accounts,770960.00
NONPROFIT ROUNDTABLE OF GREATER WASHINGTON,20005,Economic Development,16000.00
NONPROFIT ROUNDTABLE OF GREATER WASHINGTON,20005,Health and Human Services,10000.00
NONPROFIT ROUNDTABLE OF GREATER WASHINGTON,20005,Non-Departmental Accounts,31374.17
NORITSU AMERICA,90620,Police,41287.96
NORMA C BEAUBIEN,20879,Police,33170.38
NORTH LOCK LLC DBA PORT CITY BREWING CO,22304,Liquor Control,55984.64
NORTHEAST MD WASTE DISPOSAL,21201,Environmental Protection,43832895.55
NORTHERN VIRGINIA AREA,22305,Community Engagement Cluster,210.00
NORTHERN VIRGINIA AREA,22305,Health and Human Services,120490.00
NORTHERN VIRGINIA AREA,22305,Public Information,880.00
NORTHERN VIRGINIA SUPPLY INC,22153,Fire and Rescue Service,59584.73
NORTHERN VIRGINIA SUPPLY INC,22153,Not Defined,334616.04
NORTHROP GRUMMAN INFORMAT,60695,Police,62522.80
NORTHROP GRUMMAN SYSTEMS CORPORATION,20171,Police,1160745.93
NORTHROP GRUMMAN SYSTEMS CORPORATION,20171,Technology Services,545941.00
NURAY O ANAHTAR DBA NOA ARCHITECTURE PLANNING INTERIORS,20814,General Services,113758.50
NURAY O ANAHTAR DBA NOA ARCHITECTURE PLANNING INTERIORS,20814,Non-Departmental Accounts,25220.00
O'CONNELL & LAWRENCE INC,20832,Transportation,2150235.74
OCLC ONLINE COMPUTER,19182,Public Libraries,39392.14
OCTAGON SERVICES INC DBA TANKS DIRECT,20724,Fire and Rescue Service,454264.30
OFFICE DEPOT INC,45263,Board of Elections,26949.89
OFFICE DEPOT INC,45263,Community Engagement Cluster,2936.16
OFFICE DEPOT INC,45263,Correction and Rehabilitation,95264.31
OFFICE DEPOT INC,45263,County Council,23515.21
OFFICE DEPOT INC,45263,Environmental Protection,562.37
OFFICE DEPOT INC,45263,Fire and Rescue Service,121049.04
OFFICE DEPOT INC,45263,General Services,74021.25
OFFICE DEPOT INC,45263,Health and Human Services,2324.95
OFFICE DEPOT INC,45263,Housing and Community Affairs,11095.18
OFFICE DEPOT INC,45263,Human Resources,22083.45
OFFICE DEPOT INC,45263,Management and Budget,5970.71
OFFICE DEPOT INC,45263,Merit System Protection Board,453.60
OFFICE DEPOT INC,45263,Recreation,79587.40
OFFICE DEPOT INC,45263,Restricted Donations,1282.37
OFFICE DEPOT INC,45263,Technology Services,15162.49
OFFICE DEPOT INC,45263,Transportation,67708.32
OFFICE MOVERS INC,20850,Circuit Court,456.50
OFFICE MOVERS INC,20850,Fire and Rescue Service,225.00
OFFICE MOVERS INC,21075,Board of Elections,16245.00
OFFICE MOVERS INC,21075,General Services,148608.21
OFFICE MOVERS INC,21075,Non-Departmental Accounts,10605.55
OFFICE MOVERS INC,21075,Police,9274.35
OFFICE MOVERS INC,21075,State's Attorney,4381.20
OFFICE OF THE ATTORNEY,21201,Not Defined,20100.00
OFFICE OF THE ATTORNEY,21201,Permitting Services,-402.00
OFFICE OF THE ATTORNEY,21202,Not Defined,41550.00
OFFICE OF THE ATTORNEY,21202,Permitting Services,-831.00
OFFICE PAPER SYSTEMS,20879,Environmental Protection,1672566.32
OFFICEPRO INC,20878,General Services,1995.00
OFFICEPRO INC,20878,Human Resources,24077.00
OKKS STUDIOS INC,20815,General Services,277998.75
OKKS STUDIOS INC,20815,Transportation,19952.06
OLD DOMINION BRUSH CO,23231,General Services,398240.00
OLD DOMINION BRUSH CO,23231,Not Defined,94139.38
OLD DOMINION BRUSH CO,23231,Transportation,3600.00
OLNEY GARDENS INC T/A POGO TREE EXPERTS,20832,Transportation,325906.93
OLNEY MASONRY CORPORATION,20705,Community Engagement Cluster,6350.00
OLNEY MASONRY CORPORATION,20705,Housing and Community Affairs,315603.04
OLNEY MASONRY CORPORATION,20705,Not Defined,-43560.31
OLNEY MASONRY CORPORATION,20705,Transportation,120000.00
OMEGA TRANSPORTATION,20874,Transportation,55407.50
ON OUR OWN OF MONTGOMERY,20877,Health and Human Services,221647.39
ONE ON ONE BASKETBALL INC,20016,Recreation,39319.62
ONE TRUE VINE,94574,Liquor Control,202845.95
OPINIONWORKS LLC,21401,Environmental Protection,78374.69
OPUS GROUP LLC,20852,Public Information,646200.34
OPUS GROUP LLC,22102,Public Information,82431.60
ORACLE AMERICA INC,75320,Finance,165949.51
ORACLE AMERICA INC,75320,General Services,793.22
ORACLE AMERICA INC,75320,Non-Departmental Accounts,8329.61
ORACLE AMERICA INC,75320,Technology Services,1048158.32
ORACLE AMERICA INC,94144,General Services,660.10
ORACLE AMERICA INC,94144,Technology Services,60260.40
ORBIS CORPORATION,60693,Environmental Protection,182596.34
ORION VENTURES LLC,20875,Economic Development,63484.00
OVERDRIVE INC,44125,Public Libraries,38240.35
OVERDRIVE INC,44192,Public Libraries,60039.23
P&H AUTO-ELECTRIC INC,21224,Fire and Rescue Service,59705.21
PA PUBLIC SAFETY LLC,15963,Not Defined,57864.92
PA SCDU,17106,Not Defined,152777.76
PABST BREWING CO,78216,Liquor Control,878456.97
PABST BREWING CO,78216,Not Defined,16068.00
PALM BAY IMPORTS,30353,Liquor Control,669154.96
PANTHER VALLEY CARRIERS INC,18252,Liquor Control,77216.37
PAPER SOLUTIONS INC,46240,General Services,34300.70
PARADIGM SOLUTIONS INTERNATIONAL INC,16602,Emergency Management and Homeland Security,143360.00
PARADIGM SOLUTIONS INTERNATIONAL INC,20817,Emergency Management and Homeland Security,15930.00
PARADISE POINT LLC,20814,Not Defined,132329.19
PARAMED MEDICAL TRANSPORTATION INC,20850,Health and Human Services,395.00
PARAMED MEDICAL TRANSPORTATION INC,20850,Transportation,373289.37
PARIBAS NORTH AMERICA,10019,Finance,39974.58
PARK STATION,20877,Housing and Community Affairs,60227.00
PARKING MANAGEMENT INC,20036,Health and Human Services,35860.00
PARROTT MATERIALS COMPANY,21797,Not Defined,98342.23
PARSONS BRINCKERHOFF INC,21201,General Services,1025044.68
PATERNO IMPORTS LTD,60015,Liquor Control,604070.94
PATERNO IMPORTS LTD,60674,Liquor Control,21115.51
PATRIOT FIRE LLC,21638,Fire and Rescue Service,98043.71
PATUXENT MATERIALS INC,21114,Not Defined,43449.59
PATUXENT MATERIALS INC,21114,Transportation,4965.89
PAUL D SULLIVAN MD,20852,Health and Human Services,78312.00
PAUL F ZMUDA,20814,County Attorney,40800.40
PCF MANAGEMENT INC,20879,Housing and Community Affairs,51117.00
PEDIATRIC THERAPY ASSOCIA,20906,Health and Human Services,58524.75
PEER WELLNESS AND RECOVERY SERVICES INC,20901,Health and Human Services,30335.73
PEN-LINK LTD,68516,Police,42000.00
PENN PARKING INC,21076,Transportation,1468217.31
PEOPLE ENCOURAGING PEOPLE INC,21211,Health and Human Services,373695.57
PEOPLECLICK INC,19182,Human Resources,30999.96
PEPCO,19101,Health and Human Services,147933.62
PEPCO,19101,Housing and Community Affairs,4052.95
PEPCO,19101,Restricted Donations,750.00
PEPCO,19101,Transportation,150.03
PEPCO,20068,Environmental Protection,73227.28
PEPCO,20068,Fire and Rescue Service,514047.84
PEPCO,20068,General Services,507118.90
PEPCO,20068,Health and Human Services,6395.70
PEPCO,20068,Liquor Control,693481.72
PEPCO,20068,Non-Departmental Accounts,15852956.55
PEPCO,20068,Police,2588.33
PEPCO,20068,Transportation,2220504.93
PEPCO,20090,Environmental Protection,216746.00
PEPCO,20090,General Services,231881.00
PEPCO,20090,Housing and Community Affairs,100495.64
PEPCO,20090,Non-Departmental Accounts,203100.00
PEPCO,20090,Technology Services,25218.29
PEPCO,20090,Transportation,649233.98
PEPCO,20850,General Services,10165.00
PEPCO ENERGY SERVICES,78265,Non-Departmental Accounts,39523.28
PEPPERTREE FARM APTS,20906,Housing and Community Affairs,38690.74
PERKINELMER HEALTH SCIENCES INC,60693,General Services,16356.00
PERKINELMER HEALTH SCIENCES INC,60693,Police,14184.00
PERNOD RICARD USA LLC,10577,Liquor Control,5602949.59
PEROUTKA & PEROUTKA PA,21122,Not Defined,29434.82
PERSONALIZED CLASSICS INC,20850,Environmental Protection,21921.10
PERSONALIZED CLASSICS INC,20850,Fire and Rescue Service,84900.79
PERSONALIZED CLASSICS INC,20850,Health and Human Services,135.00
PERSONALIZED CLASSICS INC,20850,Recreation,146541.02
PERSONALIZED CLASSICS INC,20850,Restricted Donations,1420.50
PETER M FLECK,20817,Housing and Community Affairs,31200.00
POST-NEWSWEEK MEDIA INC,21264,Board of Elections,1996.05
PHYSICIAN ASSOCIATES,20852,Correction and Rehabilitation,37918.77
PHYSICIAN ASSOCIATES,20852,Health and Human Services,8880.00
PHYSICIAN SALES AND SERVICE,23834,Correction and Rehabilitation,887.62
SAFEWARE INC,21264,Police,25779.44
PHYSICIAN SALES AND SERVICE,30374,Correction and Rehabilitation,15241.10
PHYSICIAN SALES AND SERVICE,30374,General Services,22051.82
PHYSICIAN SALES AND SERVICE,30374,Health and Human Services,52129.81
PHYSIO-CONTROL INC,60693,Correction and Rehabilitation,1533.40
PHYSIO-CONTROL INC,60693,Fire and Rescue Service,209108.51
PHYSIO-CONTROL INC,60693,Police,56475.50
PICTOMETRY INTERNATIONAL CORP,14623,Environmental Protection,40000.00
PICTOMETRY INTERNATIONAL CORP,14623,Police,13800.00
PICTOMETRY INTERNATIONAL CORP,14623,Technology Services,56574.00
PINEY BRANCH LIMITED,20814,Non-Departmental Accounts,86742.30
PINNACLE AT TOWN CENTER,20874,Housing and Community Affairs,41577.00
PLANNED PARENTHOOD OF METROPOLITAN WASHINGTON DC INC,20036,Health and Human Services,172340.00
PLEASANTS CONSTRUCTION INC,20871,General Services,-1550.00
PLEASANTS CONSTRUCTION INC,20871,Not Defined,211841.49
PLEXUS INSTALLATIONS INC,21237,Circuit Court,1407.98
PLEXUS INSTALLATIONS INC,21237,Community Engagement Cluster,1784.19
PLEXUS INSTALLATIONS INC,21237,Correction and Rehabilitation,4840.01
PLEXUS INSTALLATIONS INC,21237,County Council,547.80
PLEXUS INSTALLATIONS INC,21237,Emergency Management and Homeland Security,905.67
PLEXUS INSTALLATIONS INC,21237,Environmental Protection,1806.83
PLEXUS INSTALLATIONS INC,21237,Finance,524.83
PLEXUS INSTALLATIONS INC,21237,Fire and Rescue Service,28596.51
PLEXUS INSTALLATIONS INC,21237,General Services,54333.16
PLEXUS INSTALLATIONS INC,21237,Health and Human Services,8248.64
PLEXUS INSTALLATIONS INC,21237,Human Resources,1219.08
PLEXUS INSTALLATIONS INC,21237,Inspector General,688.95
PLEXUS INSTALLATIONS INC,21237,Liquor Control,2193.04
PLEXUS INSTALLATIONS INC,21237,Non-Departmental Accounts,9308.43
PLEXUS INSTALLATIONS INC,21237,Permitting Services,1063.40
PLEXUS INSTALLATIONS INC,21237,Police,39686.30
PLEXUS INSTALLATIONS INC,21237,Public Libraries,639.08
PLEXUS INSTALLATIONS INC,21237,Recreation,1985.35
PLEXUS INSTALLATIONS INC,21237,Technology Services,2588.57
PLEXUS INSTALLATIONS INC,21237,Transportation,7884.91
PNC BANK NA,15264,Finance,70234.12
PNC BANK NA,15264,Fire and Rescue Service,264183.22
PNC BANK NA,15274,Debt Service,535778.08
PNC BANK NA,44193,Fire and Rescue Service,763977.12
PNC BANK NA,44193,General Services,68560.53
PNC BANK NA,44193,Liquor Control,29638.82
PNC BANK NA,44193,Not Defined,56359.91
PNC BANK NA,44193,Sheriff,15661.60
POLICE PAC,20886,Not Defined,25991.96
POST NEWSWEEK MEDIA INC,20877,Board of Elections,186.30
POST NEWSWEEK MEDIA INC,20877,County Council,96.60
