Supplier Name,Zip Code,Department,Amount
OFFICE DEPOT INC,06150,Transportation,1730.29
OFFICE DEPOT INC,20852,Fire and Rescue Service,433.39
OFFICE DEPOT INC,20852,General Services,41.04
OFFICE DEPOT INC,30384,Housing and Community Affairs,561.10
OFFICE DEPOT INC,30384,Regional Services Centers,280.32
OFFICE DEPOT INC,30384,Transportation,33.44
OFFICE DEPOT INC,33445,County Council,566.61
OFFICE DEPOT INC,45263,Board of Elections,10418.59
OFFICE DEPOT INC,45263,Circuit Court,11462.13
OFFICE DEPOT INC,45263,Community Engagement Cluster,3333.02
OFFICE DEPOT INC,45263,Correction and Rehabilitation,87206.56
OFFICE DEPOT INC,45263,County Attorney,10793.62
OFFICE DEPOT INC,45263,County Council,22155.23
OFFICE DEPOT INC,45263,Economic Development,4032.24
OFFICE DEPOT INC,45263,Emergency Management and Homeland Security,66.69
OFFICE DEPOT INC,45263,Environmental Protection,78.26
OFFICE DEPOT INC,45263,Finance,1587.55
OFFICE DEPOT INC,45263,Fire and Rescue Service,42983.06
OFFICE DEPOT INC,45263,General Services,88147.51
OFFICE DEPOT INC,45263,Housing and Community Affairs,13696.87
OFFICE DEPOT INC,45263,Human Resources,3483.91
OFFICE DEPOT INC,45263,Non-Departmental Accounts,482.05
OFFICE DEPOT INC,45263,Recreation,26386.86
OFFICE DEPOT INC,45263,Regional Services Centers,1380.60
OFFICE DEPOT INC,45263,Restricted Donations,978.12
OFFICE DEPOT INC,45263,Technology Services,3660.26
OFFICE DEPOT INC,45263,Transportation,75961.04
OFFICE DEPOT INC,60680,General Services,39784.17
OFFICE DEPOT INC,60680,Transportation,4757.87
OFFICE MOVERS INC,20850,Circuit Court,389.10
OFFICE MOVERS INC,21075,Board of Elections,9441.70
OFFICE MOVERS INC,21075,Circuit Court,1319.44
OFFICE MOVERS INC,21075,General Services,211219.92
OFFICE OF THE ATTORNEY,21202,Not Defined,33750.00
OFFICE OF THE ATTORNEY,21202,Permitting Services,-675.00
OFFICE PAPER SYSTEMS,20879,Environmental Protection,1571273.16
OFFICE PAPER SYSTEMS,20879,General Services,90.00
OFI TRUST CO,80112,Non-Departmental Accounts,248367.00
OFI TRUST COMPANY,16823,Non-Departmental Accounts,296786.00
OKKS STUDIOS INC,20815,General Services,35730.01
OLD DOMINION BRUSH CO,23231,Not Defined,67442.95
OLDE KEY TITLE,20850,Housing and Community Affairs,203964.34
OLNEY GARDENS INC T/A POGO TREE EXPERTS,20832,Transportation,352541.26
OLNEY MASONRY CORPORATION,20705,Not Defined,146331.86
OMEGA TRANSPORTATION,20874,Transportation,50445.00
ON OUR OWN OF MONTGOMERY,20877,Health and Human Services,227146.32
ONE ROCKLEDGE ASSOCIATES,19087,Countywide Generic,3271.57
ONE ROCKLEDGE ASSOCIATES,19087,Not Defined,41120.00
ONE TRUE VINE,94574,Liquor Control,161198.20
ONE TRUE VINE,94574,Not Defined,13860.00
ONE WORLD LEARNING CENTER,20904,Health and Human Services,42060.00
OPUS GROUP LLC,20852,Public Information,42673.20
ORACLE AMERICA INC,60694,Finance,39928.00
ORACLE AMERICA INC,60694,General Services,734.40
ORACLE AMERICA INC,60694,Technology Services,577.98
ORACLE USA INC,60694,General Services,502.91
ORACLE USA INC,60694,Technology Services,1750439.76
ORBIS CORPORATION,60693,Environmental Protection,49567.00
PEPCO,19101,Housing and Community Affairs,515.79
ORCHARD POND APARTMENTS,20878,Health and Human Services,19702.40
ORCHARD POND APARTMENTS,20878,Housing and Community Affairs,10800.00
ORPAK USA INC,07601,General Services,19440.00
ORPAK USA INC,07601,Not Defined,48242.72
OTTO ENVIRONMENTAL SYSTEM,35246,Environmental Protection,151012.32
OURISMAN OF LAUREL INC,20724,Police,82870.06
P&H AUTO-ELECTRIC INC,21224,Fire and Rescue Service,29704.35
PA SCDU,17106,Not Defined,108259.69
PABST BREWING CO,78216,Liquor Control,729251.08
PABST BREWING CO,78216,Not Defined,43322.71
PALM BAY IMPORTS,30353,Liquor Control,551329.41
PANTHER VALLEY CARRIERS INC,18252,Liquor Control,71593.99
PANTHER VALLEY CARRIERS INC,18252,Not Defined,5489.69
PAPER SOLUTIONS INC,46240,General Services,41642.70
PARAMED MEDICAL TRANSPORTATION INC,20872,Health and Human Services,688.25
PARAMED MEDICAL TRANSPORTATION INC,20872,Transportation,443331.88
PARAMED MEDICAL TRANSPORTATION INC,20876,Transportation,2940.00
PARAMOUNT DISTILLERS INC,44192,Liquor Control,25262.55
PARAMOUNT DISTILLERS INC,44192,Not Defined,5984.35
PARK STATION,20877,Housing and Community Affairs,46473.00
PARKING MANAGEMENT INC,20036,Health and Human Services,35738.06
PARROTT MATERIALS COMPANY,21797,Not Defined,144146.48
PARSONS BRINCKERHOFF INC,10119,General Services,628470.70
PARSONS BRINCKERHOFF INC,10119,Transportation,358545.16
PARSONS BRINCKERHOFF INC,10249,General Services,115215.44
PARSONS BRINCKERHOFF INC,21201,General Services,243470.03
PARSONS BRINCKERHOFF INC,21201,Transportation,17266.03
PASSION FOR LEARNING INC,20910,Health and Human Services,16861.60
PASSION FOR LEARNING INC,20910,Non-Departmental Accounts,21165.25
PASTERNAK WINE IMPORTS,10528,Liquor Control,55156.00
PASTERNAK WINE IMPORTS,10528,Not Defined,3066.00
PATERNO IMPORTS LTD,60015,Liquor Control,433646.12
PATERNO IMPORTS LTD,60674,Liquor Control,31499.48
PATUXENT MATERIALS INC,21114,Not Defined,221320.14
PATUXENT MATERIALS INC,21114,Transportation,7709.45
PAUL D SULLIVAN MD,20852,Health and Human Services,76232.00
PAYFLEX,68131,Human Resources,1272669.10
PAYFLEX,68131,Not Defined,913718.48
PAYFLEX SYSTEMS USA INC,68154,Human Resources,59704.95
PCF MANAGEMENT INC,20879,Housing and Community Affairs,137825.00
PEAPOD LLC,60077,Liquor Control,458664.00
PEDIATRIC THERAPY ASSOCIA,20906,Health and Human Services,501590.50
PENN PARKING INC,21076,Transportation,1266736.87
PEOPLECLICK INC,19182,Human Resources,123000.00
PEPCO,08650,Health and Human Services,233523.95
PEPCO,08650,Housing and Community Affairs,7837.12
PEPCO,19101,Fire and Rescue Service,86294.70
PEPCO,19101,Health and Human Services,173792.08
PEPCO,19101,Restricted Donations,358.09
PEPCO,19101,Transportation,62.21
PEPCO,20067,Transportation,10865.00
PEPCO,20068,Countywide Generic,283.56
PEPCO,20068,Environmental Protection,90409.52
PEPCO,20068,Fire and Rescue Service,126418.83
PEPCO,20068,General Services,655996.93
PEPCO,20068,Health and Human Services,11169.55
PEPCO,20068,Liquor Control,693529.70
PEPCO,20068,Non-Departmental Accounts,17599959.41
PEPCO,20068,Police,8739.02
PEPCO,20068,Recreation,2320146.39
PEPCO,20068,Transportation,3729325.40
PEPCO,20090,General Services,23341.00
PEPCO,20090,Non-Departmental Accounts,175300.00
PEPCO,20090,Technology Services,170603.80
PEPCO,20090,Transportation,1206131.80
PEPCO,20850,General Services,427.00
PEPCO,20850,Health and Human Services,388.00
PEPCO,20850,Housing and Community Affairs,27660.87
PEPPERTREE FARM APTS,20906,Housing and Community Affairs,38462.00
PERFORMANCE FOODSERVICE,21776,Correction and Rehabilitation,41923.02
PERNOD RICARD USA LLC,10577,Liquor Control,4879014.02
PERNOD RICARD USA LLC,10577,Not Defined,363734.89
PEROUTKA & PEROUTKA PA,21122,Not Defined,59740.51
PERSONALIZED CLASSICS INC,20850,Correction and Rehabilitation,80.00
PERSONALIZED CLASSICS INC,20850,Fire and Rescue Service,30952.03
PERSONALIZED CLASSICS INC,20850,Recreation,98338.79
PERSONALIZED CLASSICS INC,20850,Restricted Donations,1123.50
PET DATA INC,75014,Police,95077.25
PHYSICIAN SALES AND SERVICE,23834,Correction and Rehabilitation,33082.35
PHYSICIAN SALES AND SERVICE,23834,Health and Human Services,64474.88
PHYSIO-CONTROL INC,60693,Correction and Rehabilitation,396.00
PHYSIO-CONTROL INC,60693,Fire and Rescue Service,204902.76
PHYSIO-CONTROL INC,98073,Fire and Rescue Service,4684.96
PICTOMETRY INTERNATIONAL CORP,14623,Police,1380.00
PICTOMETRY INTERNATIONAL CORP,14623,Technology Services,104040.00
PINEY BRANCH LIMITED,20814,Non-Departmental Accounts,108072.18
PLANNED PARENTHOOD OF METROPOLITAN WASHINGTON DC INC,20036,Health and Human Services,119013.03
PLEASANTS CONSTRUCTION INC,20871,Environmental Protection,39218.55
PLEASANTS CONSTRUCTION INC,20871,Not Defined,-145776.43
PLEASANTS CONSTRUCTION INC,20871,Transportation,2962654.72
PLEXUS INSTALLATIONS INC,21201,Fire and Rescue Service,257.15
PLEXUS INSTALLATIONS INC,21244,Community Engagement Cluster,253.79
PLEXUS INSTALLATIONS INC,21244,Correction and Rehabilitation,6651.67
PLEXUS INSTALLATIONS INC,21244,County Council,255.50
PLEXUS INSTALLATIONS INC,21244,Environmental Protection,3658.87
PLEXUS INSTALLATIONS INC,21244,Fire and Rescue Service,1022.00
PLEXUS INSTALLATIONS INC,21244,General Services,51840.10
PLEXUS INSTALLATIONS INC,21244,Health and Human Services,1997.56
PLEXUS INSTALLATIONS INC,21244,Housing and Community Affairs,544.48
PLEXUS INSTALLATIONS INC,21244,Human Resources,255.50
PLEXUS INSTALLATIONS INC,21244,Non-Departmental Accounts,27749.64
PLEXUS INSTALLATIONS INC,21244,Police,255.50
PLEXUS INSTALLATIONS INC,21244,Restricted Donations,2093.02
PLEXUS INSTALLATIONS INC,21244,State's Attorney,725.73
PLEXUS INSTALLATIONS INC,21244,Technology Services,1380.21
PNC BANK NA,15222,Debt Service,447463.01
PNC BANK NA,15222,Finance,140468.26
PNC BANK NA,15222,Fire and Rescue Service,739393.98
POLICE PAC,20886,Not Defined,27981.40
POST NEWSWEEK MEDIA INC,20877,Board of Elections,193.20
POST NEWSWEEK MEDIA INC,20877,County Council,546.48
POST NEWSWEEK MEDIA INC,20877,Environmental Protection,4042.77
POST NEWSWEEK MEDIA INC,20877,Finance,422.28
POST NEWSWEEK MEDIA INC,20877,Health and Human Services,28651.76
POST NEWSWEEK MEDIA INC,20877,Transportation,3734.26
POST NEWSWEEK MEDIA INC,21264,Community Engagement Cluster,10330.89
POST NEWSWEEK MEDIA INC,21264,County Council,207.00
POST NEWSWEEK MEDIA INC,21264,Economic Development,2651.16
POST NEWSWEEK MEDIA INC,21264,Environmental Protection,7968.04
POST NEWSWEEK MEDIA INC,21264,Health and Human Services,2432.92
POST NEWSWEEK MEDIA INC,21264,Housing and Community Affairs,3546.20
POST NEWSWEEK MEDIA INC,21264,Liquor Control,20572.44
POST NEWSWEEK MEDIA INC,21264,Recreation,1201.50
POST NEWSWEEK MEDIA INC,21264,Transportation,6023.89
POST-NEWSWEEK MEDIA INC,20877,Board of Elections,3287.90
POST-NEWSWEEK MEDIA INC,20877,County Council,194.55
POST-NEWSWEEK MEDIA INC,20877,Health and Human Services,12180.58
POST-NEWSWEEK MEDIA INC,21264,Board of Elections,2902.41
POST-NEWSWEEK MEDIA INC,21264,Circuit Court,1321.38
POST-NEWSWEEK MEDIA INC,21264,County Council,89.70
POST-NEWSWEEK MEDIA INC,21264,Economic Development,6992.44
POST-NEWSWEEK MEDIA INC,21264,Environmental Protection,18803.18
POST-NEWSWEEK MEDIA INC,21264,Health and Human Services,1339.05
POST-NEWSWEEK MEDIA INC,21264,Liquor Control,19767.08
POST-NEWSWEEK MEDIA INC,21264,Regional Services Centers,3864.18
POST-NEWSWEEK MEDIA INC,21264,Technology Services,3802.00
POST-NEWSWEEK MEDIA INC,21264,Transportation,5945.01
POST-NEWSWEEK MEDIA INC,21297,Health and Human Services,4505.33
POSTMASTER,20850,Board of Elections,11586.00
POSTMASTER,20850,General Services,770.00
POSTMASTER,20850,Health and Human Services,6000.00
POSTMASTER,20898,Board of Elections,154000.00
POSZ INC,20814,Health and Human Services,93424.92
POTOMAC COMMUNITY RESOURCES INC,20854,Health and Human Services,68225.00
POTOMAC COMMUNITY RESOURCES INC,20854,Non-Departmental Accounts,23329.80
POTOMAC DISPOSAL INC,20850,Environmental Protection,3114260.39
POTOMAC HOME SUPPORT,20852,Health and Human Services,313972.50
POTOMAC INDUSTRIES LLC,20758,Liquor Control,131548.59
POTOMAC PLACE LTD PARTNER,20815,Liquor Control,380706.46
POTOMAC VALLEY SWIMMING,22103,Recreation,173704.95
POWELL RECOVERY CENTER,21231,Health and Human Services,313366.54
POWER & TELEPHONE SUPPLY CO,38148,Not Defined,35483.08
POWERSOLV INC,20191,Finance,1215168.00
POWERSOLV INC,22030,Finance,21735.00
PREMIER SWIM INC,20816,Recreation,31717.18
PREMIUM DISTRIBUTORS OF M,21701,Liquor Control,4111447.10
PREMIUM DISTRIBUTORS OF M,21701,Not Defined,468165.12
PRESIDIO NETWORKED SOLUTIONS INC,19182,Technology Services,12528.60
PRESIDIO NETWORKED SOLUTIONS INC,20770,Board of Elections,5249.47
PRESIDIO NETWORKED SOLUTIONS INC,20770,Correction and Rehabilitation,609.40
PRESIDIO NETWORKED SOLUTIONS INC,20770,County Council,727.95
PRESIDIO NETWORKED SOLUTIONS INC,20770,Technology Services,448621.40
PRESTIGE BEVERAGE GROUP OF MD LLC,21226,Liquor Control,252978.57
PRESTIGE BEVERAGE GROUP OF MD LLC,21226,Not Defined,7913.82
PRESTIGE WINE IMPORTS,10011,Liquor Control,90508.52
PRESTIGE WINE IMPORTS,10011,Not Defined,8534.00
PRESTO PRODUCTS CO,75284,Environmental Protection,57790.20
PRICE MODERN OF WASHINGTO,21264,General Services,208568.81
PRIDE YOUTH SERVICES INC,20850,Health and Human Services,79908.54
PRIMARY CARE COALITION,20855,Health and Human Services,4083.66
PRIMARY CARE COALITION,20910,Health and Human Services,9652939.77
PRINCE GEORGES COUNTY GOV,20772,Health and Human Services,128190.25
PRINCIPAL DEC SYS INTL,92606,Fire and Rescue Service,41436.48
PRINCIPAL DEC SYS INTL,92606,Police,87550.00
PRISON OUTREACH MINISTRY INC DBA PRISON OUTREACH MINISTRY,20091,Correction and Rehabilitation,43865.42
PRO FINISHES PLUS,20748,Not Defined,36987.36
PROFESSIONAL ACCOUNT MANAGEMENT,53203,Transportation,1052813.57
PROFFITT AND ASSOCIATES ARCHITECTS PC,21701,General Services,351009.65
PROQUEST LLC,48106,Restricted Donations,11097.00
PROQUEST LLC,60674,Public Libraries,169420.00
PROSHOT CONCRETE INC,35631,Transportation,129981.10
PROXIMO SPIRITS INC,07302,Liquor Control,349334.83
PROXIMO SPIRITS INC,11030,Liquor Control,461243.38
PROXIMO SPIRITS INC,11030,Not Defined,14601.46
PRUDENTIAL,20817,Countywide Generic,30449.90
PRUDENTIAL,20817,Not Defined,184197.04
PRUDENTIAL INSURANCE COMPANY,30392,Human Resources,5270199.50
PS BUSINESS PARKS LP,30353,Non-Departmental Accounts,314462.06
PSA-DEWBERRY INC,22116,General Services,585072.84
PTS OF AMERICA LLC,37212,Police,27944.05
PUBLIC FINANCIAL MANAGEMENT INC,19103,Debt Service,142995.83
PUBLIC FINANCIAL MANAGEMENT INC,19103,Human Resources,170225.00
PUNTO VINO LLC,20748,Liquor Control,293291.04
PUNTO VINO LLC,20748,Not Defined,25930.10
PURPLE LANGUAGE SERVICES,95765,Board of Appeals,230.00
PURPLE LANGUAGE SERVICES,95765,Commission for Women,2784.00
PURPLE LANGUAGE SERVICES,95765,Community Use of Public Facilities,179.00
PURPLE LANGUAGE SERVICES,95765,Correction and Rehabilitation,945.50
PURPLE LANGUAGE SERVICES,95765,Health and Human Services,13534.68
PURPLE LANGUAGE SERVICES,95765,Human Resources,10132.00
PURPLE LANGUAGE SERVICES,95765,Public Libraries,14122.00
PURPLE LANGUAGE SERVICES,95765,Recreation,24954.00
PURPLE LANGUAGE SERVICES,95765,Restricted Donations,1877.50
QUALITY TIME EARLY LEARNING CENTER INC,20910,Health and Human Services,35404.00
QUETEL CORP,20007,Police,8250.00
QUETEL CORP,20151,Police,81063.00
QUINTESSENTIAL LLC,94558,Liquor Control,125480.98
QUINTESSENTIAL LLC,94558,Not Defined,18534.25
QUINTESSENTIAL LLC,94559,Liquor Control,51602.75
R & S AUTO & TRUCK SPRING,20710,Fire and Rescue Service,7002.27
R & S AUTO & TRUCK SPRING,20710,General Services,75331.89
R & S AUTO & TRUCK SPRING,20710,Not Defined,15333.02
R ABIGAIL DION,21784,Recreation,31315.40
R B BURROUGHS BACKHOE &,21771,Transportation,53122.50
RADIATION PHYSICS INC,20705,Correction and Rehabilitation,43275.00
RADIATION PHYSICS INC,20705,Health and Human Services,4080.00
RAGER LEHMAN & HOUCK P C,21157,Non-Departmental Accounts,93000.00
RAHIM INC.,44114,County Executive,19986.75
RAHIM INC.,44114,Health and Human Services,1000.00
RAHIM INC.,44114,Public Information,96000.00
RAIDER GUERRERO,21702,Transportation,83990.79
RCS LLC,20879,Housing and Community Affairs,132255.79
REBUILDING TOGETHER,20895,Housing and Community Affairs,199999.89
REBUILDING TOGETHER,20895,Non-Departmental Accounts,67159.28
RECEIVERSHIP ESTATE-SILVER SPRING,20901,Health and Human Services,2645.00
RECEIVERSHIP ESTATE-SILVER SPRING,20901,Housing and Community Affairs,50874.00
RECORDED BOOKS LLC,20678,Public Libraries,10.00
RECORDED BOOKS LLC,21264,Public Libraries,124894.41
RECORDED BOOKS LLC,21264,Restricted Donations,15575.34
RECOVERY POINT SYSTEMS,20878,Circuit Court,47026.30
RECOVERY POINT SYSTEMS,20878,Permitting Services,7622.78
RECOVERY POINT SYSTEMS,20878,Technology Services,383296.35
REGENCY CAB INC,20879,Correction and Rehabilitation,14062.70
REGENCY CAB INC,20879,Health and Human Services,40637.63
REGENCY CAB INC,20879,State's Attorney,1291.30
REGENCY CAB INC,20879,Transportation,786134.60
REGENCY CAB INC,20898,Transportation,4638.00
REGINALD S LOURIE CENTER,20850,Health and Human Services,1603084.11
REGINALD S LOURIE CENTER,20852,Commission for Women,205.00
REGINALD S LOURIE CENTER,20852,Health and Human Services,29856.95
REGINALD S LOURIE CENTER,20852,Housing and Community Affairs,13369.12
REHAB AT WORK,20850,Correction and Rehabilitation,130920.63
REHABILITATION OPPORTUNIT,20706,Health and Human Services,83425.76
REILLY SWEEPING INC,20701,Environmental Protection,132851.59
REILLY SWEEPING INC,20701,Transportation,78571.03
RELIABLE CHURCHILL LLLP,21226,Liquor Control,2357616.38
RELIABLE CHURCHILL LLLP,21226,Not Defined,165654.65
RELIABLE MEDICAL TRANSPORT,20861,Transportation,29115.00
RELIABLE MEDICAL TRANSPORT,20866,Transportation,3240.00
RELS LLC,20906,Transportation,258120.00
REMY COINTREAU USA,01813,Liquor Control,1953676.65
RENEWABLE CHOICE ENERGY INC,80302,Non-Departmental Accounts,57486.98
REPUBLIC NATIONAL DISTRIBUTING CO,20701,Liquor Control,2688754.60
REPUBLIC NATIONAL DISTRIBUTING CO,20701,Not Defined,259603.07
RESOURCES FOR HUMAN,19144,Health and Human Services,193718.14
RESTORATION EAST INC,21205,General Services,3510402.83
RESTORATION EAST INC,21205,Not Defined,-334212.29
REVITZ HOUSE CORPORATION,20852,Health and Human Services,32233.00
RGA INC,23139,Not Defined,48538.43
"RGA, LLC",23139,Not Defined,66300.00
RICHARD F KLINE INC,21704,Not Defined,93966.50
RICHARD F KLINE INC,21704,Transportation,1919973.51
RICHARD F KLINE INC,21705,Transportation,563233.27
RICHARD ROSS,20016,Circuit Court,38450.00
RIDGE WOOD II GARDEN,20906,Health and Human Services,959.00
RIDGE WOOD II GARDEN,20906,Housing and Community Affairs,27708.00
RIDGEWOOD APARTMENTS,20906,Health and Human Services,1083.63
RIDGEWOOD APARTMENTS,20906,Housing and Community Affairs,29881.00
SAZERAC CO,60677,Not Defined,116125.97
RISHI GOSAIN,22152,Housing and Community Affairs,28000.00
RMSC PARENTS CLUB INC,20850,Recreation,102930.14
ROBERT A TODD,21771,Public Information,39955.04
ROBERT KACHER SELECTIONS LLC,10018,Liquor Control,55690.50
ROBERT KACHER SELECTIONS LLC,20009,Liquor Control,25527.98
ROBERT KACHER SELECTIONS LLC,20009,Not Defined,3893.20
ROBERT L SEYMOUR & ASSOCIATES INC,21702,General Services,4306.81
ROBERT L SEYMOUR & ASSOCIATES INC,21702,Transportation,21582.04
ROBERT SUGAR,20910,Non-Departmental Accounts,25201.33
ROBERT SUGAR,20910,Regional Services Centers,2011.18
ROBERTS OXYGEN COMPANY INC,20855,Community Engagement Cluster,168.94
ROBERTS OXYGEN COMPANY INC,20855,Correction and Rehabilitation,1954.70
ROBERTS OXYGEN COMPANY INC,20855,Environmental Protection,276.78
ROBERTS OXYGEN COMPANY INC,20855,Fire and Rescue Service,39569.44
ROBERTS OXYGEN COMPANY INC,20855,General Services,692.82
ROBERTS OXYGEN COMPANY INC,20855,Human Resources,172.90
ROBERTS OXYGEN COMPANY INC,20855,Not Defined,3566.83
ROBERTS OXYGEN COMPANY INC,20855,Recreation,20909.72
ROBERTS OXYGEN COMPANY INC,20855,Restricted Donations,228.12
ROBERTS OXYGEN COMPANY INC,20855,Transportation,6246.42
ROCHE BROTHERS INC,21704,Transportation,200586.63
ROCK CREEK FOUNDATION,20904,Health and Human Services,509364.67
ROCKGROVE ASSOCIATES LP,20877,Health and Human Services,106512.90
ROCKLIN LLC,20850,Health and Human Services,410.00
ROCKLIN LLC,20850,Housing and Community Affairs,167042.92
ROCKVILLE DAY CARE ASSOCIATION,20850,Health and Human Services,27583.00
ROCKVILLE HARLEY-DAVIDSON INC,20879,Police,33606.63
ROCKVILLE METRO PLAZA I,20850,Non-Departmental Accounts,413447.42
ROCKVILLE PRESBYTERIAN CHURCH,20850,Health and Human Services,23155.00
ROCKVILLE PRESBYTERIAN CHURCH,20850,Housing and Community Affairs,11738.49
ROCKVILLE PRESBYTERIAN CHURCH,20850,Non-Departmental Accounts,14461.54
ROCKVILLE VOL FIRE DEPT,20850,Fire and Rescue Service,708644.97
ROCKVILLE VOL FIRE DEPT,20850,Not Defined,2065.00
ROGER M STONE MD PA,21771,Fire and Rescue Service,129360.00
RONALD C WALLACE,20882,Transportation,163782.22
RONALD J GREGORY DBA G2 MEDIA,20853,Technology Services,52575.00
